id,api_id,detail,fastest_lap_rank,grid,is_classified,is_eligible_for_points,laps_completed,points,position,round_entry_id,session_id,status,time
13255,sessionentry_al5YWIJM,+2 Laps,,15,t,t,43,0,11,13255,1525,1,
13256,sessionentry_zhx8yUFN,+2 Laps,,21,t,t,43,0,12,13256,1525,1,
13257,sessionentry_07p3eVp8,+4 Laps,,14,t,t,41,0,13,13257,1525,1,
13258,sessionentry_cM0aJuDQ,Spun off,,5,f,t,37,0,14,13258,1525,10,
13259,sessionentry_tVntS2fb,Engine,,12,f,t,36,0,15,13259,1525,11,
13260,sessionentry_6fSK2C24,Engine,,20,f,t,35,0,16,13260,1525,11,
13261,sessionentry_KkZ0D4e5,Engine,,8,f,t,27,0,17,13261,1525,11,
13262,sessionentry_GmNCmT4b,Gearbox,,13,f,t,26,0,18,13262,1525,11,
13263,sessionentry_3MIQfSqo,Engine,,26,f,t,22,0,19,13263,1525,11,
13264,sessionentry_uvuHk9iI,Gearbox,,16,f,t,21,0,20,13264,1525,11,
13265,sessionentry_ko2hI7zw,Engine,,23,f,t,19,0,21,13265,1525,11,
13266,sessionentry_CljBkGqi,Engine,,22,f,t,15,0,22,13266,1525,11,
13267,sessionentry_9KebLcfO,Differential,,19,f,t,14,0,23,13267,1525,11,
13268,sessionentry_XoBvXdXO,Differential,,10,f,t,11,0,24,13268,1525,11,
13269,sessionentry_TRRamB7v,Transmission,,25,f,t,9,0,25,13269,1525,11,
13270,sessionentry_uZERNl9z,Spun off,,24,f,t,0,0,26,13270,1525,10,
13279,sessionentry_aEXRqf5O,Finished,,1,t,t,77,10,1,13279,1528,0,01:49:12.796
13280,sessionentry_Uad5FxcR,Finished,,3,t,t,77,6,2,13280,1528,0,01:49:17.395
13281,sessionentry_q82nImgg,Finished,,2,t,t,77,4,3,13281,1528,0,01:49:28.39
13282,sessionentry_mV2hidso,Finished,,5,t,t,77,3,4,13282,1528,0,01:49:34.652
13283,sessionentry_4goIHDxO,Finished,,6,t,t,77,2,5,13283,1528,0,01:49:44.185
13284,sessionentry_RGzoV9fv,+1 Lap,,9,t,t,76,1,6,13284,1528,1,
13285,sessionentry_egidV95B,+1 Lap,,17,t,t,76,0,7,13285,1528,1,
13286,sessionentry_lrXTz6GP,+1 Lap,,15,t,t,76,0,8,13286,1528,1,
13287,sessionentry_LNs2IRXH,+1 Lap,,16,t,t,76,0,9,13287,1528,1,
13288,sessionentry_JwyFzJlO,+2 Laps,,25,t,t,75,0,10,13288,1528,1,
13289,sessionentry_37VUe9wo,+2 Laps,,13,t,t,75,0,11,13289,1528,1,
13290,sessionentry_T4g9Up7s,+2 Laps,,8,t,t,75,0,12,13290,1528,1,
13291,sessionentry_WvAgyp80,+2 Laps,,23,t,t,75,0,13,13291,1528,1,
13292,sessionentry_lTgh8dFy,+3 Laps,,26,t,t,74,0,14,13292,1528,1,
13293,sessionentry_Cf70uCTx,+3 Laps,,14,t,t,74,0,15,13293,1528,1,
13294,sessionentry_QVrWi6s2,+3 Laps,,24,t,t,74,0,16,13294,1528,1,
13295,sessionentry_IYALluzd,Engine,,19,t,t,71,0,17,13295,1528,11,
13296,sessionentry_pCTyBuj8,Engine,,18,f,t,65,0,18,13296,1528,11,
13297,sessionentry_JCbXWIDz,Tyre,,20,f,t,62,0,19,13297,1528,11,
13298,sessionentry_3rprQJYQ,Physical,,10,f,t,59,0,20,13298,1528,11,
13299,sessionentry_W5yzqAOn,Engine,,12,f,t,49,0,21,13299,1528,11,
13300,sessionentry_tvxg6vBb,Gearbox,,11,f,t,38,0,22,13300,1528,11,
13301,sessionentry_GpDQ9o3r,Engine,,21,f,t,38,0,23,13301,1528,11,
13302,sessionentry_NuxiLtgc,Engine,,22,f,t,38,0,24,13302,1528,11,
13303,sessionentry_rflc5aRc,Engine,,7,f,t,37,0,25,13303,1528,11,
13304,sessionentry_nYeBJ7Uw,Engine,,4,f,t,28,0,26,13304,1528,11,
13313,sessionentry_edsq0SHt,Finished,,1,t,t,44,10,1,13313,1531,0,01:27:17.669
13314,sessionentry_QHf9zFRY,Finished,,4,t,t,44,6,2,13314,1531,0,01:27:19.57
13315,sessionentry_bOFG3hHz,Finished,,6,t,t,44,4,3,13315,1531,0,01:27:49.845
13316,sessionentry_Hoom9gre,Finished,,8,t,t,44,3,4,13316,1531,0,01:27:54.979
13317,sessionentry_IlOh19Cs,Finished,,17,t,t,44,2,5,13317,1531,0,01:28:14.856
13318,sessionentry_wTSxOYtR,Finished,,13,t,t,44,1,6,13318,1531,0,01:28:57.704
13319,sessionentry_sIpl4qhZ,Finished,,21,t,t,44,0,7,13319,1531,0,01:29:02.268
13320,sessionentry_9ZVvy4nQ,+1 Lap,,25,t,t,43,0,8,13320,1531,1,
13321,sessionentry_ySw7wLm3,+1 Lap,,16,t,t,43,0,9,13321,1531,1,
13322,sessionentry_o20Yn9tZ,+1 Lap,,23,t,t,43,0,10,13322,1531,1,
13323,sessionentry_ambcKEGp,+1 Lap,,18,t,t,43,0,11,13323,1531,1,
13324,sessionentry_mh2PwwUz,Gearbox,,9,t,t,42,0,12,13324,1531,11,
13325,sessionentry_kCHOw1iT,Engine,,11,t,t,41,0,13,13325,1531,11,
13326,sessionentry_mF1qXP6y,Oil leak,,10,f,t,33,0,14,13326,1531,11,
13327,sessionentry_sC6OLa5h,Oil pressure,,14,f,t,33,0,15,13327,1531,11,
13328,sessionentry_i1N5wElV,Engine,,5,f,t,30,0,16,13328,1531,11,
13329,sessionentry_4VPQeNhK,Gearbox,,19,f,t,29,0,17,13329,1531,11,
13330,sessionentry_nz1Oxxwz,Engine,,24,f,t,25,0,18,13330,1531,11,
13331,sessionentry_pDHSXahj,Engine,,26,f,t,25,0,19,13331,1531,11,
13332,sessionentry_GwQLltob,Electrical,,3,f,t,22,0,20,13332,1531,11,
13333,sessionentry_2q8DE29h,Gearbox,,20,f,t,21,0,21,13333,1531,11,
13334,sessionentry_OLXsGFwF,Engine,,12,f,t,13,0,22,13334,1531,11,
13335,sessionentry_CYRTgR7E,Spun off,,22,f,t,7,0,23,13335,1531,10,
13336,sessionentry_wrPngePO,Fuel leak,,2,f,t,2,0,24,13336,1531,11,
13337,sessionentry_uRGfqKGZ,Engine,,15,f,t,1,0,25,13337,1531,11,
13338,sessionentry_wSArvusn,Clutch,,7,f,t,0,0,26,13338,1531,11,
13347,sessionentry_1NNWF7yG,Finished,,2,t,t,53,10,1,13347,1534,0,01:17:54.319
13348,sessionentry_lmNXCHwV,Finished,,1,t,t,53,6,2,13348,1534,0,01:18:10.581
13349,sessionentry_nkdIjJUx,Finished,,5,t,t,53,4,3,13349,1534,0,01:18:11.148
13350,sessionentry_kGATDxjl,Finished,,3,t,t,53,3,4,13350,1534,0,01:18:22.038
13351,sessionentry_0wBlheQi,Finished,,7,t,t,53,2,5,13351,1534,0,01:18:28.782
13352,sessionentry_RmyskFCN,Finished,,8,t,t,53,1,6,13352,1534,0,01:18:39.919
13353,sessionentry_0B6kMdzU,Finished,,14,t,t,53,0,7,13353,1534,0,01:18:45.455
13354,sessionentry_yyWJJAUD,Finished,,12,t,t,53,0,8,13354,1534,0,01:19:09.338
13355,sessionentry_69CfJmcT,+1 Lap,,17,t,t,52,0,9,13355,1534,1,
13356,sessionentry_NCVivnpz,+1 Lap,,16,t,t,52,0,10,13356,1534,1,
13357,sessionentry_nOgXjDgO,+1 Lap,,22,t,t,52,0,11,13357,1534,1,
13358,sessionentry_ET0t7sQw,+1 Lap,,11,t,t,52,0,12,13358,1534,1,
13359,sessionentry_j9xCDsmh,+1 Lap,,19,t,t,52,0,13,13359,1534,1,
13360,sessionentry_6Ej8pfot,+4 Laps,,25,t,t,49,0,14,13360,1534,1,
13361,sessionentry_Z4En2YfI,+4 Laps,,18,t,t,49,0,15,13361,1534,1,
13362,sessionentry_TngOTVeS,+5 Laps,,23,t,t,48,0,16,13362,1534,1,
13363,sessionentry_VjeBo7qx,Engine,,26,f,t,46,0,17,13363,1534,11,
13364,sessionentry_Ex7TKq2R,Overheating,,20,f,t,35,0,18,13364,1534,11,
13365,sessionentry_klUCqIPl,Engine,,13,f,t,32,0,19,13365,1534,11,
13366,sessionentry_i8tPDGWN,Engine,,6,f,t,29,0,20,13366,1534,11,
13367,sessionentry_HBVv1xw5,Gearbox,,4,f,t,27,0,21,13367,1534,11,
13368,sessionentry_JKYqXY2Y,Throttle,,15,f,t,24,0,22,13368,1534,11,
13369,sessionentry_gx9T2cSH,Engine,,24,f,t,21,0,23,13369,1534,11,
13370,sessionentry_XSZfRMPP,Spun off,,10,f,t,8,0,24,13370,1534,10,
13371,sessionentry_JHfm18s6,Spun off,,9,f,t,2,0,25,13371,1534,10,
13372,sessionentry_R2SS282m,Spun off,,21,f,t,1,0,26,13372,1534,10,
13381,sessionentry_0FD5Bvfk,Finished,,1,t,t,71,10,1,13381,1537,0,01:35:42.304
13382,sessionentry_Gw6NpNDg,Finished,,3,t,t,71,6,2,13382,1537,0,01:36:03.245
13383,sessionentry_QMUWafJ2,Finished,,6,t,t,71,4,3,13383,1537,0,01:36:35.858
13384,sessionentry_5QaabFU6,Finished,,8,t,t,71,3,4,13384,1537,0,01:36:45.802
13385,sessionentry_YQwGQj9Z,Finished,,11,t,t,71,2,5,13385,1537,0,01:36:52.337
13386,sessionentry_FnPTEy4m,Finished,,10,t,t,71,1,6,13386,1537,0,01:36:58.886
13387,sessionentry_TV9nibdS,+1 Lap,,7,t,t,70,0,7,13387,1537,1,
13388,sessionentry_nB71K5et,+1 Lap,,14,t,t,70,0,8,13388,1537,1,
13389,sessionentry_zIfsxxBX,+1 Lap,,13,t,t,70,0,9,13389,1537,1,
13390,sessionentry_SgTEkGIj,+1 Lap,,21,t,t,70,0,10,13390,1537,1,
13391,sessionentry_tNcYoE7C,+1 Lap,,23,t,t,70,0,11,13391,1537,1,
13392,sessionentry_oGOLuLgU,+2 Laps,,19,t,t,69,0,12,13392,1537,1,
13393,sessionentry_XipHVIwc,+3 Laps,,17,t,t,68,0,13,13393,1537,1,
13394,sessionentry_vuC0ALkW,+3 Laps,,24,t,t,68,0,14,13394,1537,1,
13395,sessionentry_AwxU9RKc,+3 Laps,,22,t,t,68,0,15,13395,1537,1,
13396,sessionentry_IIU22ErZ,+3 Laps,,20,t,t,68,0,16,13396,1537,1,
13397,sessionentry_RhuJtWoA,Spun off,,9,t,t,64,0,17,13397,1537,10,
13398,sessionentry_JIUq83R2,Engine,,12,f,t,56,0,18,13398,1537,11,
13399,sessionentry_MQFznjU9,Disqualified,,4,f,t,51,0,19,13399,1537,20,
13400,sessionentry_2JEq5RyM,Transmission,,25,f,t,40,0,20,13400,1537,11,
13401,sessionentry_3wYipHW8,Engine,,5,f,t,39,0,21,13401,1537,11,
13402,sessionentry_i8beR7Zi,Engine,,2,f,t,37,0,22,13402,1537,11,
13403,sessionentry_pKz7BET7,Engine,,16,f,t,18,0,23,13403,1537,11,
13404,sessionentry_ztWz9U3h,Gearbox,,18,f,t,21,0,24,13404,1537,11,
13405,sessionentry_xJ57jNU2,Suspension,,15,f,t,12,0,25,13405,1537,11,
13406,sessionentry_h9m6YmUB,Engine,,26,f,t,1,0,26,13406,1537,11,
13415,sessionentry_fawnamkM,Finished,,2,t,t,65,10,1,13415,1540,0,01:38:41.541
13416,sessionentry_jVomwvMm,Finished,,6,t,t,65,6,2,13416,1540,0,01:38:52.872
13417,sessionentry_Wx6vjnXN,Finished,,4,t,t,65,4,3,13417,1540,0,01:38:57.45
13418,sessionentry_vZfIgEGH,Finished,,7,t,t,65,3,4,13418,1540,0,01:39:04.313
13419,sessionentry_1eTUhSaU,Finished,,3,t,t,65,2,5,13419,1540,0,01:39:43.943
13420,sessionentry_pxKN6i9s,Finished,,5,t,t,65,1,6,13420,1540,0,01:40:01.009
13421,sessionentry_HfeMF02P,+1 Lap,,13,t,t,64,0,7,13421,1540,1,
13422,sessionentry_ksJKwjIg,+1 Lap,,15,t,t,64,0,8,13422,1540,1,
13423,sessionentry_wxg8SfoU,+1 Lap,,20,t,t,64,0,9,13423,1540,1,
13424,sessionentry_1NQuafzl,+2 Laps,,11,t,t,63,0,10,13424,1540,1,
13425,sessionentry_tZCnSBAv,+2 Laps,,10,t,t,63,0,11,13425,1540,1,
13426,sessionentry_CPCpdtff,+2 Laps,,22,t,t,63,0,12,13426,1540,1,
13427,sessionentry_j5L12Wgq,+2 Laps,,19,t,t,63,0,13,13427,1540,1,
13428,sessionentry_fNcejJq6,Collision,,16,t,t,62,0,14,13428,1540,10,
13429,sessionentry_QwPlE7jb,+3 Laps,,9,t,t,62,0,15,13429,1540,1,
13430,sessionentry_ZViBzDjj,+3 Laps,,14,t,t,62,0,16,13430,1540,1,
13431,sessionentry_17QdWq6z,+3 Laps,,18,t,t,62,0,17,13431,1540,1,
13432,sessionentry_854e9msO,Engine,,12,f,t,49,0,18,13432,1540,11,
13433,sessionentry_mMSmo8Z2,Electrical,,25,f,t,36,0,19,13433,1540,11,
13434,sessionentry_CtBiSIfm,Electrical,,1,f,t,33,0,20,13434,1540,11,
13435,sessionentry_9aeFdx0S,Engine,,24,f,t,23,0,21,13435,1540,11,
13436,sessionentry_9e1aZrMD,Electrical,,17,f,t,22,0,22,13436,1540,11,
13437,sessionentry_SfzIwDKA,Spun off,,21,f,t,5,0,23,13437,1540,10,
13438,sessionentry_WHtdy4Sr,Collision,,8,f,t,1,0,24,13438,1540,10,
13439,sessionentry_PEFuPtUc,Collision,,23,f,t,0,0,25,13439,1540,10,
13440,sessionentry_r7sqP7j4,Collision,,26,f,t,0,0,26,13440,1540,10,
13448,sessionentry_6tK0Va04,Finished,,1,t,t,53,10,1,13448,1543,0,01:32:10.695
13449,sessionentry_Frqbc7T7,Finished,,2,t,t,53,6,2,13449,1543,0,01:32:11.039
13450,sessionentry_3XGpv106,Finished,,5,t,t,53,4,3,13450,1543,0,01:33:07.426
13451,sessionentry_y0R8oZMu,Finished,,4,t,t,53,3,4,13451,1543,0,01:33:31.456
13452,sessionentry_KdJn6nPm,+1 Lap,,19,t,t,52,2,5,13452,1543,1,
13453,sessionentry_cW4Uq5jW,+1 Lap,,14,t,t,52,1,6,13453,1543,1,
13454,sessionentry_8ADnmhl9,+1 Lap,,10,t,t,52,0,7,13454,1543,1,
13455,sessionentry_3u6Unv9X,+1 Lap,,18,t,t,52,0,8,13455,1543,1,
13456,sessionentry_bU71EX7p,+1 Lap,,17,t,t,52,0,9,13456,1543,1,
13457,sessionentry_OgPmaNEg,+2 Laps,,26,t,t,51,0,10,13457,1543,1,
13458,sessionentry_SREP6tpe,+3 Laps,,24,t,t,50,0,11,13458,1543,1,
13459,sessionentry_l5KheMVK,Alternator,,20,f,t,41,0,12,13459,1543,11,
13460,sessionentry_G2OBugI3,Electrical,,7,f,t,39,0,13,13460,1543,11,
13461,sessionentry_gAuXXNoy,Engine,,9,f,t,34,0,14,13461,1543,11,
13462,sessionentry_O5rwRDrh,Engine,,23,f,t,31,0,15,13462,1543,11,
13463,sessionentry_3dzrWDGW,Spun off,,15,f,t,30,0,16,13463,1543,10,
13464,sessionentry_XDfUwaeJ,Engine,,25,f,t,26,0,17,13464,1543,11,
13465,sessionentry_1ESbOLzb,Wheel,,8,f,t,15,0,18,13465,1543,11,
13466,sessionentry_oA03NuPf,Spun off,,3,f,t,9,0,19,13466,1543,10,
13467,sessionentry_YVFVkfbZ,Gearbox,,13,f,t,7,0,20,13467,1543,11,
13468,sessionentry_UQXkjk40,Engine,,21,f,t,4,0,21,13468,1543,11,
13469,sessionentry_qVJeYuxA,Accident,,11,f,t,1,0,22,13469,1543,10,
13470,sessionentry_b53NWdFW,Accident,,12,f,t,1,0,23,13470,1543,10,
13471,sessionentry_WTqAvCMh,Accident,,16,f,t,1,0,24,13471,1543,10,
13472,sessionentry_jJOFDqYw,Accident,,22,f,t,1,0,25,13472,1543,10,
13473,sessionentry_awJvYy3U,Engine,,6,f,t,0,0,26,13473,1543,11,
13480,sessionentry_GHjp8mat,Finished,,1,t,t,14,5,1,13480,1546,0,00:24:34.899
13481,sessionentry_wiaTEFx6,Finished,,3,t,t,14,3,2,13481,1546,0,00:24:36.158
13482,sessionentry_lS2fPtpt,Finished,,2,t,t,14,2,3,13482,1546,0,00:24:40.019
13483,sessionentry_gtBpijtD,Finished,,5,t,t,14,1.5,4,13483,1546,0,00:25:05.002
13484,sessionentry_g8JHDZFv,Finished,,4,t,t,14,1,5,13484,1546,0,00:25:25.436
13485,sessionentry_LZQUZrmQ,Finished,,8,t,t,14,0.5,6,13485,1546,0,00:25:25.968
13486,sessionentry_Z9p5effB,Finished,,13,t,t,14,0,7,13486,1546,0,00:25:27.26
13487,sessionentry_cem5G3Z8,Finished,,12,t,t,14,0,8,13487,1546,0,00:25:35.33
13488,sessionentry_DrgEkLOY,Finished,,16,t,t,14,0,9,13488,1546,0,00:25:50.466
13489,sessionentry_Lyp5ZzKQ,Finished,,9,t,t,14,0,10,13489,1546,0,00:25:55.269
13490,sessionentry_SuPzFAqW,Finished,,21,t,t,14,0,11,13490,1546,0,00:25:56.972
13491,sessionentry_Fjkx3zMj,Finished,,11,t,t,14,0,12,13491,1546,0,00:26:13.418
13492,sessionentry_WqDNKOLT,Finished,,15,t,t,14,0,13,13492,1546,0,00:26:14.202
13493,sessionentry_3GKg0wqA,+1 Lap,,14,t,t,13,0,14,13493,1546,1,
13494,sessionentry_XNNIMKxl,+1 Lap,,23,t,t,13,0,15,13494,1546,1,
13495,sessionentry_3G9ocJS5,+1 Lap,,18,t,t,13,0,16,13495,1546,1,
13496,sessionentry_akrxpyuw,+1 Lap,,17,t,t,13,0,17,13496,1546,1,
13497,sessionentry_4hY3IpSC,+1 Lap,,22,t,t,13,0,18,13497,1546,1,
13498,sessionentry_0ovHsxfR,+2 Laps,,25,t,t,13,0,19,13498,1546,1,
13499,sessionentry_Oq4CPsns,+2 Laps,,26,t,t,12,0,20,13499,1546,1,
13500,sessionentry_nzRBZGPH,Spun off,,10,f,t,8,0,21,13500,1546,10,
13501,sessionentry_RSG54FHz,Spun off,,6,f,t,5,0,22,13501,1546,10,
13502,sessionentry_Xfhut1Eh,Accident,,7,f,t,5,0,23,13502,1546,10,
13503,sessionentry_rT1uQ818,Spun off,,19,f,t,5,0,24,13503,1546,10,
13504,sessionentry_Uhm717s4,Accident,,20,f,t,5,0,25,13504,1546,10,
13505,sessionentry_TOq3WvpM,Spun off,,24,f,t,4,0,26,13505,1546,10,
13512,sessionentry_VulK9FgT,Finished,,1,t,t,72,10,1,13512,1549,0,01:36:45.32
13513,sessionentry_g0gc3kMO,Finished,,4,t,t,72,6,2,13513,1549,0,01:37:09.68
13514,sessionentry_ky6qeofd,Finished,,2,t,t,72,4,3,13514,1549,0,01:37:19.995
13515,sessionentry_QtN8G166,Finished,,6,t,t,72,3,4,13515,1549,0,01:37:33.183
13516,sessionentry_tCgi3Hra,Finished,,3,t,t,72,2,5,13516,1549,0,01:37:58.954
13517,sessionentry_Y1p2CSbk,+1 Lap,,11,t,t,71,1,6,13517,1549,1,
13518,sessionentry_6Pw4mLdu,+1 Lap,,13,t,t,71,0,7,13518,1549,1,
13519,sessionentry_M66WMqXN,+2 Laps,,16,t,t,70,0,8,13519,1549,1,
13520,sessionentry_xoet1Mb1,+2 Laps,,21,t,t,70,0,9,13520,1549,1,
13521,sessionentry_66BpITti,+2 Laps,,17,t,t,70,0,10,13521,1549,1,
13522,sessionentry_nYkXpFiK,+2 Laps,,23,t,t,70,0,11,13522,1549,1,
13523,sessionentry_grgXb4dV,+4 Laps,,18,t,t,68,0,12,13523,1549,1,
13524,sessionentry_HpGgSl1y,+4 Laps,,26,t,t,68,0,13,13524,1549,1,
13525,sessionentry_2Gdk9Xe2,Engine,,12,f,t,62,0,14,13525,1549,11,
13526,sessionentry_lchXvSx9,Fuel system,,14,f,t,60,0,15,13526,1549,11,
13527,sessionentry_1vAIq2jF,Clutch,,25,f,t,56,0,16,13527,1549,11,
13528,sessionentry_cfXFLNg6,Engine,,19,f,t,55,0,17,13528,1549,11,
13529,sessionentry_mNeHxtQf,Gearbox,,24,f,t,44,0,18,13529,1549,11,
13530,sessionentry_uzY0Px4y,Alternator,,20,f,t,43,0,19,13530,1549,11,
13531,sessionentry_EoWRhiO9,Engine,,10,f,t,41,0,20,13531,1549,11,
13532,sessionentry_TN06MYIB,Engine,,5,f,t,40,0,21,13532,1549,11,
13533,sessionentry_wGtIzexy,Engine,,9,f,t,28,0,22,13533,1549,11,
13534,sessionentry_Y5mvsITt,Engine,,15,f,t,23,0,23,13534,1549,11,
13535,sessionentry_RNxptMRC,Overheating,,7,f,t,13,0,24,13535,1549,11,
13536,sessionentry_9Krsymmz,Steering,,22,f,t,8,0,25,13536,1549,11,
13537,sessionentry_4V4yEM5V,Clutch,,8,f,t,1,0,26,13537,1549,11,
13542,sessionentry_ivOwePFV,Finished,,1,t,t,69,10,1,13542,1552,0,01:31:53.587
13543,sessionentry_UOLqwLVF,Finished,,2,t,t,69,6,2,13543,1552,0,01:32:06.558
13544,sessionentry_eEmFjVxA,Finished,,3,t,t,69,4,3,13544,1552,0,01:32:15.016
13545,sessionentry_MKCVnO9S,Finished,,5,t,t,69,3,4,13545,1552,0,01:32:26.934
13546,sessionentry_oudwB6nq,+1 Lap,,11,t,t,68,2,5,13546,1552,1,
13547,sessionentry_WeDqUSy5,+1 Lap,,18,t,t,68,1,6,13547,1552,1,
13548,sessionentry_70c84gCs,+1 Lap,,12,t,t,68,0,7,13548,1552,1,
13549,sessionentry_ulHw6u9u,+1 Lap,,7,t,t,68,0,8,13549,1552,1,
13550,sessionentry_ug91JUKZ,+2 Laps,,26,t,t,67,0,9,13550,1552,1,
13551,sessionentry_qyag6zG7,+2 Laps,,22,t,t,67,0,10,13551,1552,1,
13552,sessionentry_1uNmDswJ,+3 Laps,,13,t,t,66,0,11,13552,1552,1,
13553,sessionentry_RJZXpH03,+3 Laps,,24,t,t,66,0,12,13553,1552,1,
13554,sessionentry_Bl4s8Nk6,+4 Laps,,25,t,t,65,0,13,13554,1552,1,
13555,sessionentry_Ecs5XgzC,Engine,,4,f,t,47,0,14,13555,1552,11,
13556,sessionentry_5XenTQHb,Clutch,,14,f,t,45,0,15,13556,1552,11,
13557,sessionentry_XO7Y7y1J,Spun off,,23,f,t,37,0,16,13557,1552,10,
13558,sessionentry_A3ncXx6Q,Handling,,9,f,t,36,0,17,13558,1552,11,
13559,sessionentry_5TyMkutx,Engine,,10,f,t,31,0,18,13559,1552,11,
13560,sessionentry_rItcj3mo,Spun off,,21,f,t,29,0,19,13560,1552,10,
13561,sessionentry_lq4BTInn,Gearbox,,15,f,t,17,0,20,13561,1552,11,
13562,sessionentry_oOvRoz8A,Engine,,16,f,t,12,0,21,13562,1552,11,
13563,sessionentry_qWhMHo27,Transmission,,6,f,t,11,0,22,13563,1552,11,
13564,sessionentry_4BqViQYo,Spun off,,17,f,t,2,0,23,13564,1552,10,
13565,sessionentry_PZIxEAqs,Engine,,8,f,t,0,0,24,13565,1552,11,
13566,sessionentry_wRKCEyYm,Collision,,19,f,t,0,0,25,13566,1552,10,
13567,sessionentry_rAAzJYgg,Collision,,20,f,t,0,0,26,13567,1552,10,
13572,sessionentry_A6ty04eR,Finished,,1,t,t,71,10,1,13572,1555,0,01:36:51.856
13573,sessionentry_wFm5P4q3,Finished,,2,t,t,71,6,2,13573,1555,0,01:37:21.186
13574,sessionentry_XGSzrcKW,+1 Lap,,5,t,t,70,4,3,13574,1555,1,
13575,sessionentry_Zw0Eo7QA,+1 Lap,,6,t,t,70,3,4,13575,1555,1,
13576,sessionentry_B5daPqQ9,+1 Lap,,11,t,t,70,2,5,13576,1555,1,
13577,sessionentry_gQoUZj0n,+1 Lap,,14,t,t,70,1,6,13577,1555,1,
13578,sessionentry_76LZZKpf,+2 Laps,,23,t,t,69,0,7,13578,1555,1,
13579,sessionentry_6AtN7o12,+2 Laps,,16,t,t,69,0,8,13579,1555,1,
13580,sessionentry_Y82bKws0,+3 Laps,,25,t,t,68,0,9,13580,1555,1,
13581,sessionentry_BUEfMIKC,+4 Laps,,24,t,t,67,0,10,13581,1555,1,
13582,sessionentry_FlWIgZio,Engine,,19,f,t,62,0,11,13582,1555,11,
13583,sessionentry_4b5suHzd,Clutch,,9,f,t,55,0,12,13583,1555,11,
13584,sessionentry_Gz9GK4Ig,Gearbox,,20,f,t,54,0,13,13584,1555,11,
13585,sessionentry_VtkN9c9S,Engine,,17,f,t,52,0,14,13585,1555,11,
13586,sessionentry_XT55IMWH,Gearbox,,15,f,t,42,0,15,13586,1555,11,
13587,sessionentry_fRypPIBP,Spun off,,26,f,t,36,0,16,13587,1555,10,
13588,sessionentry_cAZPSacD,Collision,,10,f,t,36,0,17,13588,1555,10,
13589,sessionentry_YKotoikC,Gearbox,,21,f,t,36,0,18,13589,1555,11,
13590,sessionentry_9z9ym7mP,Collision,,7,f,t,30,0,19,13590,1555,10,
13591,sessionentry_oVw3qDkO,Clutch,,8,f,t,24,0,20,13591,1555,11,
13592,sessionentry_RxAMKRgA,Suspension,,18,f,t,23,0,21,13592,1555,11,
13593,sessionentry_BUfxTluW,Engine,,13,f,t,21,0,22,13593,1555,11,
13594,sessionentry_4J9bLPKH,Engine,,3,f,t,17,0,23,13594,1555,11,
13595,sessionentry_5M4WEK04,Electrical,,4,f,t,4,0,24,13595,1555,11,
13596,sessionentry_eTGFlExX,Engine,,22,f,t,2,0,25,13596,1555,11,
13597,sessionentry_zm0IyulY,Gearbox,,12,f,t,1,0,26,13597,1555,11,
13602,sessionentry_VUKQkQnw,Finished,,1,t,t,65,10,1,13602,1558,0,01:56:10.674
13603,sessionentry_MkyIsN5I,Finished,,2,t,t,65,6,2,13603,1558,0,01:56:34.588
13604,sessionentry_lJp8itQP,Finished,,8,t,t,65,4,3,13604,1558,0,01:56:37.136
13605,sessionentry_NVDO6mFO,Finished,,7,t,t,65,3,4,13605,1558,0,01:57:31.321
13606,sessionentry_8X0MtM5c,+1 Lap,,16,t,t,64,2,5,13606,1558,1,
13607,sessionentry_CPMnPulB,+2 Laps,,13,t,t,63,1,6,13607,1558,1,
13608,sessionentry_rJecko5W,+2 Laps,,19,t,t,63,0,7,13608,1558,1,
13609,sessionentry_hx6HfZhR,+2 Laps,,9,t,t,63,0,8,13609,1558,1,
13610,sessionentry_qG3rbIrX,Spun off,,3,t,t,62,0,9,13610,1558,10,
13611,sessionentry_q07c0udo,Spun off,,5,t,t,62,0,10,13611,1558,10,
13612,sessionentry_z1rkWS7D,+4 Laps,,22,t,t,61,0,11,13612,1558,1,
13613,sessionentry_AwKly2FW,+4 Laps,,23,t,t,61,0,12,13613,1558,1,
13614,sessionentry_MKAPh0Ht,Spun off,,12,f,t,56,0,13,13614,1558,10,
13615,sessionentry_QaCB85Ac,Spun off,,18,f,t,56,0,14,13615,1558,10,
13616,sessionentry_JStOgPS7,Spun off,,21,f,t,56,0,15,13616,1558,10,
13617,sessionentry_7KgVKegF,Spun off,,10,f,t,55,0,16,13617,1558,10,
13618,sessionentry_dSTDy9Ey,Engine,,24,f,t,35,0,17,13618,1558,11,
13619,sessionentry_XKBddDur,Spun off,,15,f,t,30,0,18,13619,1558,10,
13620,sessionentry_SeoOFfNB,Handling,,25,f,t,26,0,19,13620,1558,11,
13621,sessionentry_tlym5uaL,Spun off,,17,f,t,24,0,20,13621,1558,10,
13622,sessionentry_WqvFdiZ6,Spun off,,20,f,t,22,0,21,13622,1558,10,
13623,sessionentry_GHEahqSI,Spun off,,4,f,t,19,0,22,13623,1558,10,
13624,sessionentry_eIhUfFXZ,Spun off,,26,f,t,13,0,23,13624,1558,10,
13625,sessionentry_UThI2ab5,Engine,,14,f,t,11,0,24,13625,1558,11,
